DateSiteCam,Site,Year,Date,DateSite,CameraNum,OpCode,FilemeLeft,FilemeRight,Time,Length,Precision,RMS,Range,Direction,HorzDir,VertDir,MidX,MidY,MidZ,Family,Genus,Species,SciName,Common,Code,FishID,number,phase,datesitefishid,Habitat,Notes,Comment,NumMeasured,status,SiteID,Latitude_x,Longitude_y,BottomTime,AvgDepth,MaxDepth,AvgTemp,StartTime,Common_Species,camtype,,,
82024Alligator1SV1,Alligator1,2024,82024,82024Alligator1,SV1,082024_Alligator1_SV1,082024_Alligator1_L1_GP020229.MP4,082024_Alligator 1_R1_GP020119.MP4,45.61779,271.75007,2.64944,2.64007,2226.88438,15.62542,8.09662,1.63363,-518.53685,-301.47219,-2144.58576,Scaridae,Sparisoma,viride,Sparisoma viride,Stoplight Parrotfish,155,stoplight28,,TP,82024Alligator1_stoplight28,sand; coralrubb,,stoplight28_TP,1,spa,34040295,24.845801,-80.623683,65.16666667,5.291048593,7.6,30.33657289,,Stoplight Parrotfish (Sparisoma viride),SV,,,
82024Alligator1SV1,Alligator1,2024,82024,82024Alligator1,SV1,082024_Alligator1_SV1,082024_Alligator1_L1_GP010229.MP4,082024_Alligator 1_R1_GP010119.MP4,19.1989,271.3485,2.92301,4.62691,1776.88952,13.19954,30.3838,0.37745,206.92783,-349.00736,-1729.9454,Scaridae,Sparisoma,viride,Sparisoma viride,Stoplight Parrotfish,155,stoplight06,,IP,82024Alligator1_stoplight06,ledge,,stoplight06_IP,1,spa,34040295,24.845801,-80.623683,65.16666667,5.291048593,7.6,30.33657289,,Stoplight Parrotfish (Sparisoma viride),SV,,,
82024Alligator1SV1,Alligator1,2024,82024,82024Alligator1,SV1,082024_Alligator1_SV1,082024_Alligator1_L1_GP020229.MP4,082024_Alligator 1_R1_GP020119.MP4,45.56663,268.85637,1.61797,3.32773,1782.54552,10.31498,6.58823,19.61789,-308.31114,-82.58986,-1753.73649,Scaridae,Sparisoma,viride,Sparisoma viride,Stoplight Parrotfish,155,stoplight26,2,TP,82024Alligator1_stoplight26,sand; coralrubb,,stoplight26_2_TP,1,spa,34040295,24.845801,-80.623683,65.16666667,5.291048593,7.6,30.33657289,,Stoplight Parrotfish (Sparisoma viride),SV,,,
82024Alligator1SV1,Alligator1,2024,82024,82024Alligator1,SV1,082024_Alligator1_SV1,082024_Alligator1_L1_GP020229.MP4,082024_Alligator 1_R1_GP020119.MP4,39.76806,266.72428,7.3543,3.37648,3064.32038,30.60481,13.84128,5.21865,-1413.92163,-659.31704,-2637.45826,Scaridae,Sparisoma,viride,Sparisoma viride,Stoplight Parrotfish,155,stoplight17,,IP,82024Alligator1_stoplight17,sand,,stoplight17_IP,1,spa,34040295,24.845801,-80.623683,65.16666667,5.291048593,7.6,30.33657289,,Stoplight Parrotfish (Sparisoma viride),SV,,,
82024Alligator1SV1,Alligator1,2024,82024,82024Alligator1,SV1,082024_Alligator1_SV1,082024_Alligator1_L1_GP020229.MP4,082024_Alligator 1_R1_GP020119.MP4,45.51213,266.50305,4.67618,7.36861,2732.55533,7.62313,20.21516,10.47479,-70.88591,-355.49293,-2708.40517,Scaridae,Sparisoma,viride,Sparisoma viride,Stoplight Parrotfish,155,stoplight25,,TP,82024Alligator1_stoplight25,sand; coralrubb,,stoplight25_TP,1,spa,34040295,24.845801,-80.623683,65.16666667,5.291048593,7.6,30.33657289,,Stoplight Parrotfish (Sparisoma viride),SV,,,
82024Alligator1SV1,Alligator1,2024,82024,82024Alligator1,SV1,082024_Alligator1_SV1,082024_Alligator1_L1_GP010229.MP4,082024_Alligator 1_R1_GP010119.MP4,20.13456,264.01429,7.45237,4.27698,2800.56646,4.22667,32.78791,2.52979,134.85096,-156.26779,-2792.94971,Scaridae,Sparisoma,viride,Sparisoma viride,Stoplight Parrotfish,155,stoplight08,,IP,82024Alligator1_stoplight08,ledge,,stoplight08_IP,1,spa,34040295,24.845801,-80.623683,65.16666667,5.291048593,7.6,30.33657289,,Stoplight Parrotfish (Sparisoma viride),SV,,,
82024Alligator1SV1,Alligator1,2024,82024,82024Alligator1,SV1,082024_Alligator1_SV1,082024_Alligator1_L1_GP020229.MP4,082024_Alligator 1_R1_GP020119.MP4,40.20517,263.31239,5.43475,8.31543,4238.94993,15.03252,1.25408,23.34223,606.68462,-916.90397,-4093.88781,Scaridae,Sparisoma,viride,Sparisoma viride,Stoplight Parrotfish,155,stoplight22,2,TP,82024Alligator1_stoplight22,sand;coralrubb,,stoplight22_2_TP,1,spa,34040295,24.845801,-80.623683,65.16666667,5.291048593,7.6,30.33657289,,Stoplight Parrotfish (Sparisoma viride),SV,,,
82024Alligator1SV1,Alligator1,2024,82024,82024Alligator1,SV1,082024_Alligator1_SV1,082024_Alligator1_L1_GP010229.MP4,082024_Alligator 1_R1_GP010119.MP4,23.94698,261.23395,2.21409,1.29138,2504.75706,8.10852,1.37776,0.41432,-313.99929,161.92513,-2479.71624,Scaridae,Sparisoma,viride,Sparisoma viride,Stoplight Parrotfish,155,stoplight10,3,IP,82024Alligator1_stoplight10,gorgplain,,stoplight10_IP_3,1,spa,34040295,24.845801,-80.623683,65.16666667,5.291048593,7.6,30.33657289,,Stoplight Parrotfish (Sparisoma viride),SV,,,
82024Alligator1SV1,Alligator1,2024,82024,82024Alligator1,SV1,082024_Alligator1_SV1,082024_Alligator1_L1_GP010229.MP4,082024_Alligator 1_R1_GP010119.MP4,19.01511,260.54346,5.15229,6.26956,2640.45011,11.91632,24.14027,7.86916,-334.42693,430.59271,-2583.54898,Scaridae,Sparisoma,viride,Sparisoma viride,Stoplight Parrotfish,155,stoplight05,,IP,82024Alligator1_stoplight05,ledge,,stoplight05_IP,1,spa,34040295,24.845801,-80.623683,65.16666667,5.291048593,7.6,30.33657289,,Stoplight Parrotfish (Sparisoma viride),SV,,,
82024Alligator1SV1,Alligator1,2024,82024,82024Alligator1,SV1,082024_Alligator1_SV1,082024_Alligator1_L1_GP020229.MP4,082024_Alligator 1_R1_GP020119.MP4,45.49406,254.40914,2.77961,7.04434,3068.63386,9.53837,4.05486,1.96779,-267.34085,-432.54879,-3026.20954,Scaridae,Sparisoma,viride,Sparisoma viride,Stoplight Parrotfish,155,stoplight27,,TP,82024Alligator1_stoplight27,sand; coralrubb,,stoplight27_TP,1,spa,34040295,24.845801,-80.623683,65.16666667,5.291048593,7.6,30.33657289,,Stoplight Parrotfish (Sparisoma viride),SV,,,
82024Alligator1SV1,Alligator1,2024,82024,82024Alligator1,SV1,082024_Alligator1_SV1,082024_Alligator1_L1_GP010229.MP4,082024_Alligator 1_R1_GP010119.MP4,23.92168,252.43953,3.30194,0.68508,2617.29749,5.81424,12.60383,7.69208,-262.59416,36.66559,-2603.83296,Scaridae,Sparisoma,viride,Sparisoma viride,Stoplight Parrotfish,155,stoplight0,2,IP,82024Alligator1_stoplight0,gorgplain,,stoplight0_IP_2,1,spa,34040295,24.845801,-80.623683,65.16666667,5.291048593,7.6,30.33657289,,Stoplight Parrotfish (Sparisoma viride),SV,,,
82024Alligator1SV1,Alligator1,2024,82024,82024Alligator1,SV1,082024_Alligator1_SV1,082024_Alligator1_L1_GP020229.MP4,082024_Alligator 1_R1_GP020119.MP4,37.63704,248.34466,2.60364,5.58102,2425.15291,9.4826,10.9455,4.84174,-165.86651,-363.4832,-2392.01482,Scaridae,Sparisoma,viride,Sparisoma viride,Stoplight Parrotfish,155,stoplight13,2,IP,82024Alligator1_stoplight13,coralrubb,laser; perfect angle! this is the right one,stoplight13_IP_2_laser,1,spa,34040295,24.845801,-80.623683,65.16666667,5.291048593,7.6,30.33657289,,Stoplight Parrotfish (Sparisoma viride),SV,,,
82024Alligator1SV1,Alligator1,2024,82024,82024Alligator1,SV1,082024_Alligator1_SV1,082024_Alligator1_L1_GP020229.MP4,082024_Alligator 1_R1_GP020119.MP4,40.12981,245.81899,4.20335,6.93418,3216.38223,7.068,11.22131,23.01192,359.00132,166.58127,-3191.94038,Scaridae,Sparisoma,viride,Sparisoma viride,Stoplight Parrotfish,155,stoplight19,,IP,82024Alligator1_stoplight19,gorgplain,,stoplight19_IP,1,spa,34040295,24.845801,-80.623683,65.16666667,5.291048593,7.6,30.33657289,,Stoplight Parrotfish (Sparisoma viride),SV,,,
82024Alligator1SV1,Alligator1,2024,82024,82024Alligator1,SV1,082024_Alligator1_SV1,082024_Alligator1_L1_GP020229.MP4,082024_Alligator 1_R1_GP020119.MP4,40.07615,237.31752,7.99973,8.62103,2989.5864,23.66683,27.9452,0.66644,1104.53493,-469.23037,-2738.14761,Scaridae,Sparisoma,viride,Sparisoma viride,Stoplight Parrotfish,155,stoplight18,,IP,82024Alligator1_stoplight18,gorgplain,,stoplight18_IP,1,spa,34040295,24.845801,-80.623683,65.16666667,5.291048593,7.6,30.33657289,,Stoplight Parrotfish (Sparisoma viride),SV,,,
82024Alligator1SV1,Alligator1,2024,82024,82024Alligator1,SV1,082024_Alligator1_SV1,082024_Alligator1_L1_GP020229.MP4,082024_Alligator 1_R1_GP020119.MP4,40.154,236.20935,6.35824,8.19618,2751.64766,11.18597,27.47791,1.2194,485.17328,222.60577,-2699.3737,Scaridae,Sparisoma,viride,Sparisoma viride,Stoplight Parrotfish,155,stoplight20,2,IP,82024Alligator1_stoplight20,gorgplain,,stoplight20_IP_2,1,spa,34040295,24.845801,-80.623683,65.16666667,5.291048593,7.6,30.33657289,,Stoplight Parrotfish (Sparisoma viride),SV,,,
82024Alligator1SV1,Alligator1,2024,82024,82024Alligator1,SV1,082024_Alligator1_SV1,082024_Alligator1_L1_GP030229.MP4,082024_Alligator 1_R1_GP030119.MP4,55.51324,233.7915,1.68578,1.84171,1975.7143,7.08281,8.93647,31.83647,56.82036,-236.89395,-1960.63758,Scaridae,Sparisoma,viride,Sparisoma viride,Stoplight Parrotfish,155,stoplight3,,IP,82024Alligator1_stoplight3,gorplain,,stoplight3_IP,1,spa,34040295,24.845801,-80.623683,65.16666667,5.291048593,7.6,30.33657289,,Stoplight Parrotfish (Sparisoma viride),SV,,,
82024Alligator1SV1,Alligator1,2024,82024,82024Alligator1,SV1,082024_Alligator1_SV1,082024_Alligator1_L1_GP020229.MP4,082024_Alligator 1_R1_GP020119.MP4,37.63704,233.78865,2.73896,3.60617,2030.40761,18.46655,19.75878,11.47902,-337.33268,-547.56484,-1925.85942,Scaridae,Sparisoma,viride,Sparisoma viride,Stoplight Parrotfish,155,stoplight12,2,IP,82024Alligator1_stoplight12,coralrubb,,stoplight12_IP_2,1,spa,34040295,24.845801,-80.623683,65.16666667,5.291048593,7.6,30.33657289,,Stoplight Parrotfish (Sparisoma viride),SV,,,
82024Alligator1SV1,Alligator1,2024,82024,82024Alligator1,SV1,082024_Alligator1_SV1,082024_Alligator1_L1_GP020229.MP4,082024_Alligator 1_R1_GP020119.MP4,40.13982,233.5989,4.13986,3.33572,3162.69903,3.74407,12.22139,13.29822,-40.83305,202.447,-3155.94883,Scaridae,Sparisoma,viride,Sparisoma viride,Stoplight Parrotfish,155,stoplight19,2,IP,82024Alligator1_stoplight19,gorgplain,,stoplight19_IP_2,1,spa,34040295,24.845801,-80.623683,65.16666667,5.291048593,7.6,30.33657289,,Stoplight Parrotfish (Sparisoma viride),SV,,,
82024Alligator1SV1,Alligator1,2024,82024,82024Alligator1,SV1,082024_Alligator1_SV1,082024_Alligator1_L1_GP030229.MP4,082024_Alligator 1_R1_GP030119.MP4,55.03109,232.13108,10.13848,8.20521,3375.47395,11.96055,33.66606,17.86008,84.3636,-694.42133,-3302.19414,Scaridae,Sparisoma,viride,Sparisoma viride,Stoplight Parrotfish,155,stoplight32,2,IP,82024Alligator1_stoplight32,gorplain,,stoplight32_IP_2,1,spa,34040295,24.845801,-80.623683,65.16666667,5.291048593,7.6,30.33657289,,Stoplight Parrotfish (Sparisoma viride),SV,,,
82024Alligator1SV1,Alligator1,2024,82024,82024Alligator1,SV1,082024_Alligator1_SV1,082024_Alligator1_L1_GP010229.MP4,082024_Alligator 1_R1_GP010119.MP4,35.06559,228.08764,7.27189,4.96094,2894.65686,10.40165,29.08734,9.94034,-512.68563,101.43135,-2847.08683,Scaridae,Sparisoma,viride,Sparisoma viride,Stoplight Parrotfish,155,stoplight11,,IP,82024Alligator1_stoplight11,gorgplain,,stoplight11_IP,1,spa,34040295,24.845801,-80.623683,65.16666667,5.291048593,7.6,30.33657289,,Stoplight Parrotfish (Sparisoma viride),SV,,,
82024Alligator1SV1,Alligator1,2024,82024,82024Alligator1,SV1,082024_Alligator1_SV1,082024_Alligator1_L1_GP020229.MP4,082024_Alligator 1_R1_GP020119.MP4,40.19321,226.12988,6.77505,10.14246,2888.23751,10.45742,27.35672,7.33356,-370.86079,-370.51081,-2840.26406,Scaridae,Sparisoma,viride,Sparisoma viride,Stoplight Parrotfish,155,stoplight21,,TP,82024Alligator1_stoplight21,sand; coralrubb,,stoplight21_TP,1,spa,34040295,24.845801,-80.623683,65.16666667,5.291048593,7.6,30.33657289,,Stoplight Parrotfish (Sparisoma viride),SV,,,
82024Alligator1SV1,Alligator1,2024,82024,82024Alligator1,SV1,082024_Alligator1_SV1,082024_Alligator1_L1_GP030229.MP4,082024_Alligator 1_R1_GP030119.MP4,55.3464,219.37189,3.38989,2.39754,2416.09888,18.29781,9.52306,2.64967,-672.02652,-351.81999,-2293.9348,Scaridae,Sparisoma,viride,Sparisoma viride,Stoplight Parrotfish,155,Stoplight33,,IP,82024Alligator1_Stoplight33,gorplain,,Stoplight33_IP,1,spa,34040295,24.845801,-80.623683,65.16666667,5.291048593,7.6,30.33657289,,Stoplight Parrotfish (Sparisoma viride),SV,,,
82024Alligator1SV1,Alligator1,2024,82024,82024Alligator1,SV1,082024_Alligator1_SV1,082024_Alligator1_L1_GP030229.MP4,082024_Alligator 1_R1_GP030119.MP4,55.51324,218.83871,1.58257,7.22054,1747.74931,8.70352,12.34577,33.18735,-60.55354,-257.44663,-1727.62327,Scaridae,Sparisoma,viride,Sparisoma viride,Stoplight Parrotfish,155,stoplight34,,IP,82024Alligator1_stoplight34,gorplain,,stoplight34_IP,1,spa,34040295,24.845801,-80.623683,65.16666667,5.291048593,7.6,30.33657289,,Stoplight Parrotfish (Sparisoma viride),SV,,,
82024Alligator1SV1,Alligator1,2024,82024,82024Alligator1,SV1,082024_Alligator1_SV1,082024_Alligator1_L1_GP020229.MP4,082024_Alligator 1_R1_GP020119.MP4,38.48428,216.61636,2.31048,2.68185,2420.57936,12.05245,2.48803,11.49341,-394.15828,-316.39025,-2367.22219,Scaridae,Sparisoma,viride,Sparisoma viride,Stoplight Parrotfish,155,stoplight14,,IP,82024Alligator1_stoplight14,gorgplain,,stoplight14_IP,1,spa,34040295,24.845801,-80.623683,65.16666667,5.291048593,7.6,30.33657289,,Stoplight Parrotfish (Sparisoma viride),SV,,,
82024Alligator1SV1,Alligator1,2024,82024,82024Alligator1,SV1,082024_Alligator1_SV1,082024_Alligator1_L1_GP030229.MP4,082024_Alligator 1_R1_GP030119.MP4,62.14403,207.60884,3.21599,0.87518,1660.04366,24.10059,56.10334,29.8889,-628.14388,-254.818,-1515.33759,Scaridae,Sparisoma,viride,Sparisoma viride,Stoplight Parrotfish,155,stoplight35,3,,82024Alligator1_stoplight35,gorgplain,,stoplight35_3,1,spa,34040295,24.845801,-80.623683,65.16666667,5.291048593,7.6,30.33657289,,Stoplight Parrotfish (Sparisoma viride),SV,,,
82024Alligator1SV1,Alligator1,2024,82024,82024Alligator1,SV1,082024_Alligator1_SV1,082024_Alligator1_L1_GP030229.MP4,082024_Alligator 1_R1_GP030119.MP4,55.03109,204.79675,5.66965,5.58225,2904.40438,15.66472,22.05252,13.08966,-452.18474,-640.71529,-2796.52958,Scaridae,Sparisoma,viride,Sparisoma viride,Stoplight Parrotfish,155,stoplight31,2,IP,82024Alligator1_stoplight31,gorplain,,stoplight31_IP_2,1,spa,34040295,24.845801,-80.623683,65.16666667,5.291048593,7.6,30.33657289,,Stoplight Parrotfish (Sparisoma viride),SV,,,
82024Alligator1SV1,Alligator1,2024,82024,82024Alligator1,SV1,082024_Alligator1_SV1,082024_Alligator1_L1_GP010229.MP4,082024_Alligator 1_R1_GP010119.MP4,20.32531,202.47378,2.58344,4.88378,2301.44721,9.89191,14.89858,36.17572,-136.34307,-371.11263,-2267.23295,Scaridae,Sparisoma,viride,Sparisoma viride,Stoplight Parrotfish,155,stoplight09,2,IP,82024Alligator1_stoplight09,ledge,,stoplight09_IP_2,1,spa,34040295,24.845801,-80.623683,65.16666667,5.291048593,7.6,30.33657289,,Stoplight Parrotfish (Sparisoma viride),SV,,,
82024Alligator1SV1,Alligator1,2024,82024,82024Alligator1,SV1,082024_Alligator1_SV1,082024_Alligator1_L1_GP020229.MP4,082024_Alligator 1_R1_GP020119.MP4,38.50124,191.18458,2.83615,7.73945,2538.07574,13.13547,10.64447,1.20363,286.38523,-500.66783,-2471.6682,Scaridae,Sparisoma,viride,Sparisoma viride,Stoplight Parrotfish,155,stoplight15,,IP,82024Alligator1_stoplight15,gorgplain,,stoplight15_IP,1,spa,34040295,24.845801,-80.623683,65.16666667,5.291048593,7.6,30.33657289,,Stoplight Parrotfish (Sparisoma viride),SV,,,
82024Alligator1SV1,Alligator1,2024,82024,82024Alligator1,SV1,082024_Alligator1_SV1,082024_Alligator1_L1_GP020229.MP4,082024_Alligator 1_R1_GP020119.MP4,38.53933,171.94185,3.45361,4.58754,2407.00895,15.14338,17.73358,5.39108,325.0308,-538.2746,-2323.42581,Scaridae,Sparisoma,viride,Sparisoma viride,Stoplight Parrotfish,155,stoplight16,,IP,82024Alligator1_stoplight16,gorgplain,,stoplight16_IP,1,spa,34040295,24.845801,-80.623683,65.16666667,5.291048593,7.6,30.33657289,,Stoplight Parrotfish (Sparisoma viride),SV,,,
82024Alligator1SV1,Alligator1,2024,82024,82024Alligator1,SV1,082024_Alligator1_SV1,082024_Alligator1_L1_GOPR0229.MP4,082024_Alligator 1_R1_GOPR0119.MP4,14.0229,133.73904,2.80649,1.83794,1605.75426,5.10391,37.48602,14.34345,80.89195,-117.74161,-1599.38743,Scaridae,Sparisoma,viride,Sparisoma viride,Stoplight Parrotfish,155,stoplight03,2,IP,82024Alligator1_stoplight03,coralrubb,,stoplight03_IP_2,1,spa,34040295,24.845801,-80.623683,65.16666667,5.291048593,7.6,30.33657289,,Stoplight Parrotfish (Sparisoma viride),SV,,,
82024Alligator2SV1,Alligator2,2024,82024,82024Alligator2,SV1,082024_Alligator2_SV1,082024_Alligator2_L1_GP030230.MP4,082024_Alligator2_R1_GP030120.MP4,40.47905,348.9507,3.7559,5.42462,2041.60486,11.74083,31.48448,15.75536,-16.08749,-415.12445,-1998.89051,Scaridae,Sparisoma,viride,Sparisoma viride,Stoplight Parrotfish,155,stoplight199,2,TP,82024Alligator2_stoplight199,gorgplain,,stoplight199_TP_2,1,spa,34040293,24.84625,-80.623,63.25,3.525428195,5.3,30.49275362,,Stoplight Parrotfish (Sparisoma viride),SV,,,
82024Alligator2SV1,Alligator2,2024,82024,82024Alligator2,SV1,082024_Alligator2_SV1,082024_Alligator2_L1_GP030230.MP4,082024_Alligator2_R1_GP030120.MP4,40.96509,342.60727,5.7146,7.55297,2957.39677,9.54968,19.79584,1.15915,-419.39114,-254.63508,-2916.4135,Scaridae,Sparisoma,viride,Sparisoma viride,Stoplight Parrotfish,155,stoplight21,,TP,82024Alligator2_stoplight21,gorgplain,,stoplight21_TP,1,spa,34040293,24.84625,-80.623,63.25,3.525428195,5.3,30.49275362,,Stoplight Parrotfish (Sparisoma viride),SV,,,
82024Alligator2SV1,Alligator2,2024,82024,82024Alligator2,SV1,082024_Alligator2_SV1,082024_Alligator2_L1_GP030230.MP4,082024_Alligator2_R1_GP030120.MP4,45.14371,321.10389,6.70523,4.63604,3400.30491,6.39938,20.30917,22.77384,44.91654,-376.3205,-3379.11806,Scaridae,Sparisoma,viride,Sparisoma viride,Stoplight Parrotfish,155,stoplight288,,IP,82024Alligator2_stoplight288,gorgplain,,stoplight288_IP,1,spa,34040293,24.84625,-80.623,63.25,3.525428195,5.3,30.49275362,,Stoplight Parrotfish (Sparisoma viride),SV,,,
82024Alligator2SV1,Alligator2,2024,82024,82024Alligator2,SV1,082024_Alligator2_SV1,082024_Alligator2_L1_GP030230.MP4,082024_Alligator2_R1_GP030120.MP4,42.66874,320.06336,1.09067,3.22488,1252.30944,11.13748,11.46168,26.14941,-241.87191,3.73789,-1228.72411,Scaridae,Sparisoma,viride,Sparisoma viride,Stoplight Parrotfish,155,stoplight26,2,TP,82024Alligator2_stoplight26,gorgplain,,stoplight26_TP_2,1,spa,34040293,24.84625,-80.623,63.25,3.525428195,5.3,30.49275362,,Stoplight Parrotfish (Sparisoma viride),SV,,,
82024Alligator2SV1,Alligator2,2024,82024,82024Alligator2,SV1,082024_Alligator2_SV1,082024_Alligator2_L1_GP030230.MP4,082024_Alligator2_R1_GP030120.MP4,42.65483,312.92675,1.31668,1.07184,1408.87481,19.85889,3.24303,20.47065,-416.89303,235.07376,-1325.09198,Scaridae,Sparisoma,viride,Sparisoma viride,Stoplight Parrotfish,155,stoplgiht26,,TP,82024Alligator2_stoplgiht26,gorgplain,,stoplgiht26_TP,1,spa,34040293,24.84625,-80.623,63.25,3.525428195,5.3,30.49275362,,Stoplight Parrotfish (Sparisoma viride),SV,,,
82024Alligator2SV1,Alligator2,2024,82024,82024Alligator2,SV1,082024_Alligator2_SV1,082024_Alligator2_L1_GP030230.MP4,082024_Alligator2_R1_GP030120.MP4,41.28374,312.64399,8.95778,4.41528,2813.43858,20.18916,44.15514,11.35721,814.9194,-527.92026,-2640.5763,Scaridae,Sparisoma,viride,Sparisoma viride,Stoplight Parrotfish,155,stoplight23,,IP,82024Alligator2_stoplight23,gorgplain,,stoplight23_IP,1,spa,34040293,24.84625,-80.623,63.25,3.525428195,5.3,30.49275362,,Stoplight Parrotfish (Sparisoma viride),SV,,,
82024Alligator2SV1,Alligator2,2024,82024,82024Alligator2,SV1,082024_Alligator2_SV1,082024_Alligator2_L1_GP030230.MP4,082024_Alligator2_R1_GP030120.MP4,41.02598,303.95245,4.03368,3.50111,2264.69569,15.17969,22.79624,10.70557,-592.99591,3.10989,-2185.67902,Scaridae,Sparisoma,viride,Sparisoma viride,Stoplight Parrotfish,155,stoplight22,3,IP,82024Alligator2_stoplight22,gorgplain,,stoplight22_IP_3,1,spa,34040293,24.84625,-80.623,63.25,3.525428195,5.3,30.49275362,,Stoplight Parrotfish (Sparisoma viride),SV,,,
82024Alligator2SV1,Alligator2,2024,82024,82024Alligator2,SV1,082024_Alligator2_SV1,082024_Alligator2_L1_GP030230.MP4,082024_Alligator2_R1_GP030120.MP4,40.80688,297.92771,6.15394,8.02918,3272.62828,8.57646,16.88296,0.11531,-448.03882,193.51624,-3236.03284,Scaridae,Sparisoma,viride,Sparisoma viride,Stoplight Parrotfish,155,stoplight20,,IP,82024Alligator2_stoplight20,gorgplain,,stoplight20_IP,1,spa,34040293,24.84625,-80.623,63.25,3.525428195,5.3,30.49275362,,Stoplight Parrotfish (Sparisoma viride),SV,,,
82024Alligator2SV1,Alligator2,2024,82024,82024Alligator2,SV1,082024_Alligator2_SV1,082024_Alligator2_L1_GP030230.MP4,082024_Alligator2_R1_GP030120.MP4,41.43918,290.27245,2.56143,5.32419,2640.53344,9.5519,0.25143,6.10543,407.51862,161.0086,-2603.92428,Scaridae,Sparisoma,viride,Sparisoma viride,Stoplight Parrotfish,155,stoplight225,,IP,82024Alligator2_stoplight225,gorgplain,,stoplight25_IP,1,spa,34040293,24.84625,-80.623,63.25,3.525428195,5.3,30.49275362,,Stoplight Parrotfish (Sparisoma viride),SV,,,
82024Alligator2SV1,Alligator2,2024,82024,82024Alligator2,SV1,082024_Alligator2_SV1,082024_Alligator2_L1_GP030230.MP4,082024_Alligator2_R1_GP030120.MP4,41.435,287.6955,4.92733,1.1429,2688.23097,9.70224,20.49025,5.01177,439.47785,110.02757,-2649.78092,Scaridae,Sparisoma,viride,Sparisoma viride,Stoplight Parrotfish,155,stoplight225,2,IP,82024Alligator2_stoplight225,gorgplain,,stoplight25_IP_2,1,spa,34040293,24.84625,-80.623,63.25,3.525428195,5.3,30.49275362,,Stoplight Parrotfish (Sparisoma viride),SV,,,
82024Alligator2SV1,Alligator2,2024,82024,82024Alligator2,SV1,082024_Alligator2_SV1,082024_Alligator2_L1_GP010230.MP4,082024_Alligator2_R1_GP010120.MP4,0.92453,280.45433,12.83873,5.93137,3920.13237,21.82318,26.70361,2.21166,-1231.97376,-778.40597,-3639.19807,Scaridae,Sparisoma,viride,Sparisoma viride,Stoplight Parrotfish,155,stoplight01,,IP,82024Alligator2_stoplight01,gorgplain,,stoplight01_IP,1,spa,34040293,24.84625,-80.623,63.25,3.525428195,5.3,30.49275362,,Stoplight Parrotfish (Sparisoma viride),SV,,,
82024Alligator2SV1,Alligator2,2024,82024,82024Alligator2,SV1,082024_Alligator2_SV1,082024_Alligator2_L1_GP030230.MP4,082024_Alligator2_R1_GP030120.MP4,47.67346,265.55471,0.94873,4.98419,1188.54055,11.07921,13.10605,57.81467,-128.01542,-189.14856,-1166.38909,Scaridae,Sparisoma,viride,Sparisoma viride,Stoplight Parrotfish,155,stoplight30,2,,82024Alligator2_stoplight30,ledge,,stoplight30_2,1,spa,34040293,24.84625,-80.623,63.25,3.525428195,5.3,30.49275362,,Stoplight Parrotfish (Sparisoma viride),SV,,,
82024Alligator2SV1,Alligator2,2024,82024,82024Alligator2,SV1,082024_Alligator2_SV1,082024_Alligator2_L1_GP020230.MP4,082024_Alligator2_R1_GP020120.MP4,25.01972,243.61164,3.1103,7.05933,2025.91711,24.13582,12.85877,2.0177,797.91792,-222.64986,-1848.80886,Scaridae,Sparisoma,viride,Sparisoma viride,Stoplight Parrotfish,155,stoplight166,,IP,82024Alligator2_stoplight166,gorgplain,,stoplight166_IP,1,spa,34040293,24.84625,-80.623,63.25,3.525428195,5.3,30.49275362,,Stoplight Parrotfish (Sparisoma viride),SV,,,
82024Alligator2SV1,Alligator2,2024,82024,82024Alligator2,SV1,082024_Alligator2_SV1,082024_Alligator2_L1_GP030230.MP4,082024_Alligator2_R1_GP030120.MP4,45.2908,240.73192,4.17182,2.06396,2061.7524,6.83936,35.30149,19.23542,-73.133,-234.38121,-2047.08084,Scaridae,Sparisoma,viride,Sparisoma viride,Stoplight Parrotfish,155,stoplight29,,IP,82024Alligator2_stoplight29,gorgplain,,stoplight29_IP,1,spa,34040293,24.84625,-80.623,63.25,3.525428195,5.3,30.49275362,,Stoplight Parrotfish (Sparisoma viride),SV,,,
82024Alligator2SV1,Alligator2,2024,82024,82024Alligator2,SV1,082024_Alligator2_SV1,082024_Alligator2_L1_GP030230.MP4,082024_Alligator2_R1_GP030120.MP4,41.31349,160.93867,2.63763,3.46833,1780.06844,21.82373,24.01444,17.35587,-601.72972,275.36735,-1652.49443,Scaridae,Sparisoma,viride,Sparisoma viride,Stoplight Parrotfish,155,stoplight24,,IP,82024Alligator2_stoplight24,gorgplain,,stoplight24_IP,1,spa,34040293,24.84625,-80.623,63.25,3.525428195,5.3,30.49275362,,Stoplight Parrotfish (Sparisoma viride),SV,,,
82024Alligator2SV3,Alligator2,2024,82024,82024Alligator2,SV3,082024_Alligator2_SV3,082024_Alligator2_L3_GX010033.MP4,082024_Alligator2_R3_GX016685.MP4,14.50393,399.62302,3.46161,5.31988,2312.55827,20.33096,47.06012,1.71571,-519.00016,613.36788,-2168.48897,Scaridae,Sparisoma,viride,Sparisoma viride,Stoplight Parrotfish,155,stoplight13,,IP,82024Alligator2_stoplight13,ledge,,stoplight13_IP,1,spa,34040293,24.84625,-80.623,74.66666667,3.873549107,6.2,30.53850446,,Stoplight Parrotfish (Sparisoma viride),SV,,,
